1453170,45480,46955,1400,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453181,46955,48430,1445,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453183,48430,49905,1490,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453176,49905,51380,1535,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2698374,51380,52862,1580,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453179,52862,54337,1625,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453178,54337,55812,1670,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2698375,55812,57292,1715,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453152,57292,58772,1760,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453161,58772,60247,1805,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453162,60247,61722,1850,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2690209,61722,63205,1895,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453149,63205,64681,1940,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453150,64681,66156,1985,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453127,66156,67631,2030,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453121,67631,69106,2075,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453123,69106,70581,2120,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453132,70581,72056,2165,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453129,72056,73531,2210,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453128,73531,75006,2255,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453131,75006,76481,2300,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453130,76481,77956,2345,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684103,77956,79437,2390,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453108,79437,80913,2435,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684102,80913,82394,2480,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684101,82394,83874,2525,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684100,83874,85354,2570,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453110,85354,86829,2615,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453106,86829,88309,2660,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453117,88309,89784,2705,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684111,89784,91265,2750,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684110,91265,92745,2795,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684109,92745,94226,2840,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453119,94226,95701,2885,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684108,95701,97181,2930,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684107,97181,98662,2975,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684106,98662,100143,3020,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453112,100143,101637,3065,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684105,101637,103117,3110,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684104,103117,104597,3155,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684119,104597,106078,3200,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684118,106078,107558,3245,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684117,107558,109038,3290,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453094,109038,110551,3335,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684116,110551,112033,3380,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453089,112033,113508,3425,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684115,113508,114989,3470,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684114,114989,116469,3515,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453088,116469,117955,3560,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684113,117955,119435,3605,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684112,119435,120915,3650,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453090,120915,122390,3695,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684127,122390,123870,3740,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684126,123870,125350,3785,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684125,125350,126830,3830,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684124,126830,128311,3875,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684123,128311,129791,3920,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684122,129791,131271,3965,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684121,131271,132751,4010,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684120,132751,134232,4055,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684135,134232,135712,4100,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453077,135712,137194,4145,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684134,137194,138674,4190,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684133,138674,140155,4235,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2544871,140155,141639,4280,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684132,141639,143119,4325,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684131,143119,144599,4370,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453073,144599,146075,4415,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453072,146075,147550,4460,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684130,147550,149030,4505,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453075,149030,150506,4550,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684129,150506,151986,4595,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684128,151986,153467,4640,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453086,153467,154942,4685,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2544873,154942,156423,4730,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453081,156423,157899,4775,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2684136,157899,159379,4820,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453082,159379,160854,4865,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453063,160854,162329,4910,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453062,162329,163804,4955,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453056,163804,165278,5000,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453059,165278,166753,5045,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453069,166753,168227,5090,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453070,168227,169702,5135,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453065,169702,171177,5180,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453064,171177,172680,5225,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453067,172680,174155,5270,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453066,174155,175655,5315,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453044,175655,177135,5360,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453047,177135,178611,5405,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453046,178611,180136,5450,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453041,180136,181611,5495,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453040,181611,183094,5540,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453043,183094,184566,5585,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453042,184566,186041,5630,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453051,186041,187516,5675,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453029,187516,188992,5720,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577686,188992,190471,5765,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577687,190471,191950,5810,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453031,191950,193430,5855,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577684,193430,194909,5900,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577685,194909,196388,5945,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577682,196388,197867,5990,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577683,197867,199346,6035,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577680,199346,200826,6080,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577681,200826,202308,6125,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577694,202308,203787,6170,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453036,203787,205293,6215,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577695,205293,206772,6260,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577693,206772,208251,6305,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577690,208251,209730,6350,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453032,209730,211204,6395,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577688,211204,212683,6440,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453034,212683,214164,6485,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577689,214164,215643,6530,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453013,215643,217124,6575,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453015,217124,218612,6620,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453014,218612,220087,6665,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577698,220087,221572,6710,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2557216,221572,223053,6755,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577696,223053,224534,6800,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2577697,224534,226014,6845,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453020,226014,227489,6890,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453022,227489,228963,6935,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453018,228963,230442,6980,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452993,230442,231917,7025,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453004,231917,233392,7070,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453000,233392,234870,7115,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453003,234870,236351,7160,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2676039,236351,237833,7205,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452979,237833,239308,7250,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452978,239308,240781,7295,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2676040,240781,242259,7340,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452961,242259,243731,7385,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452960,243731,245207,7430,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2698576,245207,246689,7475,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2698577,246689,248171,7520,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452972,248171,249645,7565,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452970,249645,251120,7610,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452957,251120,252600,7655,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452959,252600,254081,7700,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
2110357,254081,255560,7745,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452958,255560,257035,7790,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452933,257035,258506,7835,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452935,258506,259984,7880,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452929,259984,261456,7925,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452931,261456,262930,7970,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452930,262930,264405,8015,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452941,264405,265887,8060,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452943,265887,267359,8105,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452939,267359,268836,8150,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1452938,268836,270320,8195,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453381,270320,271794,8240,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453380,271794,273265,8285,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453377,273265,274739,8330,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453379,274739,276213,8375,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453378,276213,277687,8420,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453385,277687,279160,8465,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453367,279160,280634,8510,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453366,280634,282108,8555,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453360,282108,283582,8600,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453369,283582,285056,8645,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453368,285056,286530,8690,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
1453370,286530,288004,8735,JordstykkeList,2020-02-16T10:18:11.749259+01:00,,2020-02-16T10:03:07.196000+01:00,,Gldende
